id,age_limit,pegi_tags
40350,m,Comic| Mischief| Mild| Blood| Mild| Language| Violence
212050,null,
851800,null,
484860,m,Alcohol| Reference| Fantasy| Violence| Mild| Suggestive| Themes| Interactive| Elements| Users| Interact
536560,null,
661040,null,
328070,null,
215510,null,
625500,null,
1030270,m,Fantasy| Violence
914180,null,
926020,null,
674960,null,
554791,null,
1252560,null,
393190,null,
818210,null,
400160,null,
375750,m,Fantasy| Violence| Mild| Blood
864100,null,
467960,null,
726480,null,
640300,null,
527420,null,
1278650,null,
306640,null,
1242749,m,Blood| Mild| Language| Use| of| Alcohol| Violence
367600,null,
557400,null,
570780,null,
689910,null,
1262910,null,
1241262,m,Blood| Mild| Language| Use| of| Alcohol| Violence
1279370,null,
533300,null,
588260,null,
837830,null,
1238680,null,
680480,null,
957820,null,
875620,null,
570900,null,
582330,null,
852300,null,
298600,null,
762912,m,Blood| Mild| Language| Use| of| Alcohol| Violence
506870,null,
438480,null,
1244930,null,
699670,null,
1094030,null,
615350,null,
291690,m,Mild| Language
35091,m,Blood| Drug| Reference| LanguageSexual| Themes| Violence
1080010,null,
570360,null,
1074270,m,Blood| LanguageSexual| Themes| ViolenceUsers| Interact| In-Game| Purchases
1120290,m,Violence| Blood
353330,null,
848010,m,Alcohol| Reference| ViolenceBlood
282511,null,
909820,null,
360820,null,
760890,null,
242960,m,"Blood| and| Gore,| Violence"
783190,null,
765880,m,Alcohol| Reference| Use| of| Tobacco| Violent| References
1171310,null,
306394,null,
302080,null,
1058200,null,
1137640,null,
1356480,null,
783590,null,
1114830,null,
709920,null,
395233,m,Blood| and| Gore| | Mild| Language| Violence
555531,null,
400800,null,
505640,null,
1101970,null,
266110,null,
542200,null,
63710,null,
287900,null,
1228560,null,
982700,null,
227020,null,
441380,m,Mild| Fantasy| Violence
1261130,null,
498310,null,
549860,null,
435970,null,
649280,m,Fantasy| Violence| Mild| Language| Drug| Reference
746940,null,
1081000,m,Fantasy| Violence
361320,null,
789070,null,
916040,null,
630890,null,
729490,null,
102840,m,Blood| and| Gore| Drug| Reference| Intense| Violence| Strong| Language| Suggestive| Themes
538550,null,
240970,null,
301300,null,
627430,m,Mild| Language
570363,null,
898390,null,
438130,m,Violence| Blood| and| Gore| Sexual| Themes| Partial| Nudity| Strong| Language
673800,null,
300080,null,
363130,m,Alcohol| Reference| Blood| and| Gore| Mild| Suggestive| Themes| Partial| Nudity| Violence
343710,m,Violence| Language
754050,null,
314500,null,
576950,null,
533050,null,
327950,null,
427680,null,
319016,m,Fantasy| Violence| Mild| Language| Suggestive| Themes
717790,null,
1166840,null,
294590,null,
678005,null,
1020800,null,
866190,null,
647590,m,Violence| Users| Interact
1236040,null,
522040,null,
291710,null,
460630,null,
1154790,null,
1066260,null,
448320,null,
504050,null,
486571,m,Drug| Reference| Mild| Language| Mild| Sexual| Themes| Mild| Violence
1098420,null,
327560,null,
1035770,null,
599000,null,
1345470,null,
1197220,null,
312630,null,
446910,null,
504390,null,
352520,null,
272470,m,Violence| Blood
65231,null,
464490,null,
336440,null,
1161870,null,
1024701,null,
770110,null,
774071,null,
1221790,null,
2330,m,Blood| GoreAnimated| Violence
603320,null,
972160,null,
387920,null,
502740,null,
1074180,null,
774754,null,
328920,null,
65259,null,
3340,null,
425440,m,Alcohol| Reference| BloodMild| Language| Violence
284710,null,
1049900,null,
202710,m,Alcohol| Reference| BloodFantasy| Violence| Partial| Nudity| Suggestive| Themes
643880,null,
599560,null,
35480,null,
558450,null,
18420,null,
621080,null,
1122780,null,
42850,null,
1078510,m,Fantasy| Violence| Alcohol| Reference
1375760,null,
266931,null,
834760,null,
670350,null,
431120,m,Fantasy| Violence
891370,null,
1065950,null,
1195910,null,
529060,null,
755980,m,Fantasy| Violence
623310,null,
267810,null,
70640,null,
933130,m,"Language,| Blood,| Violence"
935270,null,
349790,m,Cartoon| Violence| Suggestive| Themes| Crude| Humor
243220,null,
362090,null,
1084350,null,
487700,null,
1028530,null,
683880,null,
200150,m,Violence
333110,null,
470690,m,Fantasy| Violence
792220,null,
1058800,null,
537000,null,
230860,null,
958880,null,
734900,null,
1039970,null,
896960,m,Fantasy| Violence
398030,null,
496250,null,
429680,null,
556212,null,
1132190,null,
974721,m,Mild| Blood| Mild| Language| Suggestive| Themes| ViolenceInteractive| Elements| Users| Interact| In-Game| Purchases
923910,null,
80310,null,
649410,null,
543191,m,Intense| Violence| Blood| and| Gore
851110,null,
804700,null,
1071490,null,
611180,m,Suggestive| Themes| Mild| Language
325420,null,
1073810,null,
262450,null,
328760,m,Sexual| Themes| LanguageUse| of| Drugs
1383720,null,
1127850,null,
918950,null,
583640,m,Violence| Users| Interact
349310,null,
3170,m,Alcohol| Reference| Mild| Fantasy| Violence| Mild| Language| Mild| Suggestive| Themes
595430,null,
348040,null,
259550,null,
1366640,null,
748970,null,
605800,m,Alcohol| Reference| Fantasy| Violence| Mild| Blood| Mild| Language
912550,null,
1209530,null,
574260,null,
1034970,null,
1113780,null,
238910,null,
1200710,null,
550331,null,
1034160,null,
290020,null,
1149400,null,
907510,null,
666020,null,
939051,null,
1105620,null,
896950,m,Violence
928480,null,
850980,null,
18070,m,Blood| Cartoon| Violence| Crude| Humor| Mild| Language| Mild| Sexual| Themes| Tobacco| Reference
976570,m,Fantasy| Violence
766550,null,
688470,null,
284730,null,
896340,m,Sexual| Themes| Strong| Language| Use| of| Drugs
286340,null,
494810,null,
944180,null,
365260,null,
1087440,m,Fantasy| Violence| Crude| Humor
379542,null,
874341,m,Blood| Mild| Language| Partial| Nudity| ViolenceIn-Game| Purchases| Users| Interact
1900,m,Blood| and| Gore| LanguageViolence
767420,null,
774651,null,
449730,null,
308040,null,
1024703,null,
42890,m,Fantasy| Violence
589740,null,
224820,null,
1304640,null,
255340,null,
712260,null,
307800,null,
1156590,null,
801260,null,
453720,m,Violence| BloodLanguage
1242752,m,Blood| Mild| Language| Use| of| Alcohol| Violence
1139110,null,
292984,null,
284870,null,
804870,null,
388600,null,
375130,null,
476240,null,
841460,null,
366650,null,
962220,null,
558130,null,
325954,null,
351860,null,
907881,m,Blood| and| Gore| NudityStrong| Language| Use| of| Drugs
453310,m,Mild| Language
773920,null,
605920,null,
448290,null,
1010240,null,
1321030,null,
739130,null,
937940,null,
1000640,null,
1232940,null,
289520,null,
739190,null,
22440,m,Blood| and| Gore| Intense| Violence| Sexual| Themes| Strong| Language| Use| of| Drugs
719730,null,
216110,null,
466546,m,Cartoon| Violence| Crude| Humor| Mild| Language
619280,null,
376944,null,
742480,null,
365210,null,
477200,null,
545920,null,
1033220,null,
814300,null,
938030,null,
1386440,null,
610220,null,
819630,null,
382469,m,•| Alcohol| Reference•| Blood•| Mild| Language•| Suggestive| Themes•| Use| of| Tobacco•| Violence
1118740,null,
1211473,null,
345460,null,
1088930,null,
905050,null,
1236860,null,
219910,null,
427700,null,
862570,null,
319250,null,
351290,null,
922250,null,
588660,m,Blood| Drug| Reference| Intense| Violence| Strong| Language| Suggestive| Themes
346750,null,
1076230,null,
1089671,m,Interactive| Elements| In-Game| Purchases| Users| Interact
836640,null,
1124060,null,
528120,null,
723270,null,
345860,null,
558790,null,
410380,m,Violence| BloodSexual| Themes| Partial| Nudity| Crude| Humor
223793,m,"Blood| and| Gore,| Drug| Reference,| Intense| Violence,| Nudity,| Sexual| Content,| Strong| Language"
1200110,null,
63700,null,
415680,m,Drug| Reference| Mild| Language| Mild| Sexual| Themes| Mild| Violence
37600,null,
1099450,null,
981020,null,
464500,null,
1019920,null,
356530,null,
303550,m,Fantasy| violenceUse| of| Alcohol
622870,null,
1186030,null,
954103,m,Violence| Online| Interaction
1500,null,
953900,null,
400580,null,
434190,null,
443720,m,Drug| Reference| Mild| Language| Mild| Sexual| Themes| Mild| Violence
267920,null,
294720,null,
352780,null,
1336340,null,
302210,null,
849940,null,
376959,null,
663130,m,Fantasy| Violence| Suggestive| Themes
403830,null,
1211176,m,Blood| Mild| Language| Use| of| Alcohol| Violence
431510,null,
783210,null,
203773,null,
800290,null,
502010,null,
1041000,null,
40320,m,Blood| Violence
1278770,null,
877620,m,Fantasy| Violence| Use| of| Tobacco| Alcohol| Reference
6120,m,Blood| and| Gore| Sexual| Themes| Strong| Language| Violence
220660,null,
410670,null,
434020,null,
1226690,null,
576130,null,
583090,m,Sexual| Themes| Partial| Nudity| Use| of| Alcohol
444000,null,
271820,null,
259130,null,
601270,null,
65242,null,
699540,null,
246070,null,
935430,null,
618140,null,
648293,m,Mild| Language
244930,null,
491670,null,
466910,null,
373240,null,
557280,null,
635290,null,
382460,m,•| Alcohol| Reference•| Blood•| Mild| Language•| Suggestive| Themes•| Use| of| Tobacco•| Violence
925470,null,
576500,null,
658550,null,
913850,null,
727670,null,
606510,null,
1211171,m,Blood| Mild| Language| Use| of| Alcohol| Violence
434260,null,
964130,null,
1009700,null,
358930,null,
1010130,null,
322290,null,
747690,null,
979560,null,
255320,m,Blood| and| Gore| Use| of| Tobacco| Violence
412450,null,
934780,null,
346120,null,
427240,null,
1100180,null,
433000,null,
340990,m,Cartoon| Violence
220860,null,
232570,m,"17+:| Blood| and| Gore,| Intense| Violence,| Nudity,| Suggestive| Themes,| Strong| Language"
437420,null,
736810,m,Language| Mild| Blood| Use| of| Alcohol| Violence
658600,null,
1013830,m,Violence| BloodSexual| Content| Drug| Reference
888854,m,Cartoon| Violence| Mild| Language| Users| Interact| In-Game| Purchases
1213390,null,
583760,null,
1015480,null,
1116060,m,Violence| Blood
804646,m,Language| Suggestive| Themes| Violence
443360,null,
1213570,null,
791180,null,
812810,null,
521630,null,
955320,null,
861881,null,
265193,m,"Blood,| Nudity,| Strong| Language,| Strong| Sexual| Content,| Use| of| Drugs,| and| Violence"
319450,m,Mild| Fantasy| Violence
1177030,null,
1185700,null,
513890,null,
660920,null,
540720,null,
1100130,null,
659930,null,
1309130,null,
1177690,null,
595790,null,
506780,null,
359940,null,
497360,m,Animated| Blood| and| Gore| Mature| Sexual| Themes| Strong| Language
910450,null,
1259600,null,
931980,m,Mild| Language| ViolenceUsers| Interact
670900,m,Online| Interactions| not| Rated| by| ESRB
1343920,null,
222584,null,
605990,null,
778610,null,
733800,null,
731620,null,
613390,null,
218820,m,Violence| Blood| and| Gore| Mild| Suggestive| Themes| Use| of| Tobacco| Comic| Mischief
684690,null,
580940,m,"with| Animated| Blood| and| Gore,| Strong| Language"
986820,null,
323670,null,
323670,null,
309990,m,Blood| and| Gore| Intense| Violence| Partial| Nudity| Strong| Language
280520,null,
771530,null,
667890,null,
415610,null,
314020,null,
1119520,null,
424280,null,
217750,null,
557630,null,
631900,null,
420740,null,
514290,null,
363980,null,
4800,null,
259980,null,
350770,null,
1279400,null,
1028800,null,
651500,m,Mild| Violence| Use| of| Alcohol| and| Tobacco
595060,m,"with| Blood,| Suggestive| Themes,| Use| of| Alcohol,| Violence"
513480,null,
1249770,m,Blood| &| Gore| Drug| Reference| Intense| Violence| Strong| Language
1033780,null,
497460,null,
748040,null,
594550,m,Blood| Violence
599441,null,
361850,null,
809850,null,
876320,null,
1186580,null,
1013750,null,
706850,null,
995670,null,
399720,null,
1135740,null,
33670,null,
1174631,m,Intense| Violence| Blood| and| Gore| Strong| Language
284260,null,
208570,m,Blood| and| Gore| Intense| Violence| Sexual| Themes| Strong| Language
946970,null,
451290,null,
304010,m,"Alcohol| Reference,| Fantasy| Violence,| Language"
821370,null,
1211360,null,
1242773,m,Blood| Mild| Language| Use| of| Alcohol| Violence
1128260,null,
1215160,null,
460960,null,
723410,null,
33680,null,
697250,null,
299070,null,
1283530,null,
363420,m,Violence| Blood
715310,null,
1170720,null,
1032790,m,Alcohol| Reference
916250,null,
420660,null,
489000,null,
476871,m,Fantasy| Violence;| Language;| Partial| Nudity;| Suggestive| Themes
310032,m,Drug| Reference| Mild| Language| Mild| Sexual| Themes| Mild| Violence
987330,m,Language
284830,null,
459852,null,
225020,m,"Blood,| Violence"
549080,null,
933980,null,
519190,null,
395560,null,
459853,null,
573290,null,
33372,m,Blood| Drug| Reference| Intense| Violence| Sexual| Themes| Strong| Language
517720,null,
934660,m,"Violence•| Mostly| realistic| setting•| Photo-realistic| depictionViolence| Against| Non-Humans•| Violence| is| often| depicted| from| a| distance•| Violence| is| rarely| depicted| close-up•| No| blood| and| goreLanguage•| Minor| profanities| (e.g.| ""damn"";| ""hell"")Users| Interact•| User| generated| content| shared| with| others"
438430,null,
1355140,null,
871280,null,
576620,null,
438560,m,Crude| Humor| Mild| Blood| Violence
1256510,null,
562386,null,
993340,null,
844920,null,
403700,null,
328230,null,
447780,m,Mild| Fantasy| Violence
857680,null,
232550,m,"17+:| Blood| and| Gore,| Intense| Violence,| Nudity,| Suggestive| Themes,| Strong| Language"
917390,null,
727570,null,
909220,null,
355060,null,
1116650,null,
680590,null,
247240,null,
776480,null,
1089670,m,Interactive| Elements| In-Game| Purchases| Users| Interact
868312,m,Violence| Mild| Blood| LanguageUsers| Interact| In-Game| Purchases
495371,m,Alcohol| Reference| Fantasy| Violence| Mild| Suggestive| Themes| Interactive| Elements| Users| Interact
248530,null,
1103740,m,Mild| Language| Partial| Nudity| ViolenceIn-Game| Purchases
530390,m,Violence| Blood| and| Gore| Suggestive| Themes| Drug| Reference
211400,m,Blood| ViolenceSexual| Themes| Strong| Language
612070,null,
72000,null,
703700,null,
406590,m,Blood| and| Gore| Intense| Violence| Strong| Language| Sexual| Themes| Online| Interactions| Not| Rated| by| the| ESRB
446380,null,
347000,null,
968760,null,
348240,null,
314330,null,
347250,null,
751500,m,Fantasy| Violence
955610,null,
869690,null,
449550,null,
1270100,null,
476870,m,Fantasy| Violence;| Language;| Partial| Nudity;| Suggestive| Themes
591420,null,
382410,null,
434041,null,
316446,m,Violence| Mild| Suggestive| Themes| Alcohol| Reference
554150,null,
586750,null,
894310,null,
1051810,null,
578930,null,
1056280,null,
1286010,null,
347213,null,
450810,null,
769970,null,
16130,null,
1211476,null,
269670,m,Mild| Fantasy| Violence
574590,null,
318330,null,
363950,null,
657300,null,
609420,m,Violence| BloodLanguage| Crude| Humor
286570,null,
513034,null,
838110,null,
1076015,null,
561730,m,Blood| and| Gore| Intense| Violence| Partial| Nudity| Sexual| Themes| Strong| Language| Use| of| Alcohol
270610,null,
246760,null,
863460,null,
1233540,null,
249190,null,
1033210,null,
951260,null,
505060,null,
511540,null,
434066,null,
414080,null,
961860,null,
571760,null,
630850,null,
474980,null,
645930,null,
1004940,null,
893790,null,
438420,null,
1302440,null,
382467,m,•| Alcohol| Reference•| Blood•| Mild| Language•| Suggestive| Themes•| Use| of| Tobacco•| Violence
250050,m,Fantasy| Violence
979400,null,
1320950,null,
277739,null,
270850,null,
939350,null,
29180,null,
480430,null,
35135,m,Animated| Blood| ViolenceMild| Language
950050,m,Fantasy| violence| In-game| purchases
366080,m,Fantasy| Violence| Blood
662210,null,
1222050,null,
441280,null,
1147153,null,
528053,m,Violence| BloodMild| Language| Mild| Suggestive| Themes| Partial| Nudity| Use| of| Alcohol
9060,m,Animated| Blood| Animated| Violence
390180,null,
1045120,null,
357720,m,Fantasy| Violence
782690,null,
1112050,null,
1111210,null,
301830,m,Fantasy| Violence
1202070,null,
1011700,null,
954560,null,
583620,null,
219200,null,
1203650,m,Blood| and| Gore| Intense| Violence
1161190,null,
827290,null,
912920,null,
1221640,null,
954030,m,Violence| Mild| Language
685310,null,
259960,null,
994020,null,
457570,null,
657090,null,
968350,null,
1054690,null,
1094050,null,
699700,null,
24400,null,
1029320,m,Fantasy| Violence| LanguageSuggestive| Themes
1227910,null,
872990,null,
1102580,null,
1276540,null,
943190,null,
467300,m,Fantasy| Violence| Mild| Blood
38230,m,Crude| Humor| Use| of| Alcohol
1361760,null,
858100,null,
32610,m,Blood| Drug| Reference| Violence
282512,null,
1016720,null,
723650,null,
382464,m,•| Alcohol| Reference•| Blood•| Mild| Language•| Suggestive| Themes•| Use| of| Tobacco•| Violence
256070,m,Violence
662240,null,
1077430,null,
1232010,null,
423120,null,
670160,null,
1174670,null,
783860,null,
530599,m,Blood| and| Gore| Intense| Violence| Strong| Language
363110,null,
226740,m,Violent| References| Blood| and| Gore
459080,m,Violence| Strong| Language
1116770,m,Mild| Fantasy| Violence| Use| of| Alcohol
34410,m,Blood| Mild| Language| Suggestive| Themes| Violence
702120,m,Blood| Use| of| Alcohol| Partial| Nudity| Violence
1136020,m,Blood| Violence
593200,null,
513032,null,
262690,null,
400110,null,
745010,null,
1027620,null,
